addr_hex	xrefs_in	xrefs_out_count	prev_is_ret	has_push_rbp	padding_nop_run	window2_xrefs_in	window2_xrefs_out	window6_xrefs_in	window6_xrefs_out	ng_push_mov	ng_push_mov_sub	align16
0x402348	0	0	0	0	0	0	1	0	1	0	0	0
0x402360	0	0	0	0	0	0	0	0	2	0	0	1
0x4023a0	0	0	0	0	0	0	0	0	0	0	0	1
0x4023d0	0	0	0	0	0	0	0	0	2	0	0	1
0x4023e0	0	0	0	0	0	0	1	0	2	0	0	1
0x402408	0	0	0	0	0	0	1	0	1	0	0	0
0x402460	0	0	0	0	0	0	0	0	0	0	0	1
0x402490	0	0	0	0	0	0	0	0	2	0	0	1
0x4024a0	0	0	0	0	0	0	1	0	2	0	0	1
0x4024c4	0	0	0	0	0	0	1	0	1	0	0	0
0x402510	0	0	0	0	0	0	0	0	0	0	0	1
0x402570	0	0	0	0	0	0	1	0	1	0	0	1
0x402579	0	0	0	0	0	0	1	0	1	0	0	0
0x4025c0	0	0	0	0	0	0	0	0	0	0	0	1
0x4025f0	0	0	0	0	0	0	0	0	2	0	0	1
0x40262b	0	0	0	0	0	0	1	0	1	0	0	0
0x402680	0	0	0	0	0	0	0	0	0	0	0	1
0x4026ee	0	0	0	0	0	0	1	0	1	0	0	0
0x402730	0	0	0	0	0	0	0	0	1	0	0	1
0x402740	0	0	0	0	0	0	0	0	0	0	0	1
0x402770	0	0	0	0	0	0	1	0	2	0	0	1
0x402790	0	0	0	0	0	0	0	0	2	0	0	1
0x4027ab	0	0	0	0	0	0	1	0	1	0	0	0
0x4027ec	1	0	0	0	0	1	1	2	1	0	0	0
0x40283e	0	0	0	0	0	0	1	0	3	0	0	0
0x402851	0	0	0	0	0	0	1	0	3	0	0	0
0x402891	1	0	0	0	0	1	1	2	1	0	0	0
